Cultivar,Block,Plant,Mat ID,Plant cycle,Date planted,Date shooting,Date harvest,Pseudostem height (cm) (shooting),Pseudostem girth (cm) (shooting),Height of following sucker (cm) (shooting),Number of standing leaves (shooting),Height of following sucker (cm) (harvest),Number of standing leaves (harvest),Bunch weight (kg),Number of hands,Number of fruits in the bunch,Weight of fruit (g),Disease development time (growing phase),Youngest leaf spotted (shooting),Youngest leaf spotted (harvest),Leaf emission rate (new leaves/week) (growing phase),Index of non-spotted leaves (shooting)
CRBP39,C,2,CRBP39C2,mother,11/17/1999,8/27/2000,12/5/2000,340,76,290,13,NA,4,23,8,112,194.28,154.333333333333,8.25,13,1.13564814814815,92.3076923076923
CRBP39,C,3,CRBP39C3,mother,11/17/1999,10/7/2000,1/17/2001,325,79,210,10,NA,5,20,7,97,187.01,NA,NA,10,1.07347222222222,90
CRBP39,C,4,CRBP39C4,mother,11/17/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRBP39,D,1,CRBP39D1,mother,11/17/1999,8/27/2000,12/8/2000,340,81,330,14,NA,3,20,6,78,236.92,136.333333333333,5,13,1.10173611111111,85.7142857142857
CRBP39,D,2,CRBP39D2,mother,11/17/1999,8/14/2000,11/16/2000,355,84,310,14,NA,6,25,7,108,205.92,120.666666666667,12.6666666666667,14,1.11006944444444,92.8571428571429
CRBP39,D,3,CRBP39D3,mother,11/17/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRBP39,D,4,CRBP39D4,mother,11/17/1999,8/17/2000,11/29/2000,360,84,295,11,NA,4,28,8,112,204,123.666666666667,4.5,12,1.13533333333333,91.6666666666667
CRBP39,E,1,CRBP39E1,mother,11/17/1999,7/24/2000,11/7/2000,350,77,300,14,NA,5,21,8,111,176.75,NA,NA,14,1.10925925925926,92.8571428571429
CRBP39,E,2,CRBP39E2,mother,11/17/1999,7/4/2000,10/20/2000,350,78,320,13,NA,6,26.5,8,114,218.33,152,10,13,1.10921052631579,92.3076923076923
CRBP39,E,3,CRBP39E3,mother,11/17/1999,9/8/2000,12/18/2000,340,80,280,13,NA,3,26,8,107,190.84,NA,NA,13,1.05788888888889,92.3076923076923
CRBP39,E,4,CRBP39E4,mother,11/17/1999,7/28/2000,10/30/2000,335,77,300,14,NA,6,21,7,102,202.94,NA,NA,14,1.20659722222222,92.8571428571429
NyarmaYik,A,1,NyarmaYikA1,mother,11/17/1999,5/20/2000,7/4/2000,300,65,110,13,NA,8,6.8,7,86,65.32,59.0909090909091,6.09090909090909,6,1.0449494949495,38.4615384615385
NyarmaYik,A,2,NyarmaYikA2,mother,11/17/1999,6/16/2000,7/20/2000,285,69,135,12,NA,7,6.5,9,123,48.16,51.75,5.9375,5,0.983333333333333,33.3333333333333
NyarmaYik,A,3,NyarmaYikA3,mother,11/17/1999,6/23/2000,7/28/2000,295,56,127,11,NA,8,4.8,7,85,52.46,48.7647058823529,5.35294117647059,5,1.00850694444444,36.3636363636364
NyarmaYik,A,4,NyarmaYikA4,mother,11/17/1999,5/27/2000,7/11/2000,295,68,185,14,NA,5,8.5,8,123,67,54.1428571428571,6.5,6,1.14,35.7142857142857
NyarmaYik,B,1,NyarmaYikB1,mother,11/17/1999,6/21/2000,7/28/2000,270,65,100,14,NA,8,6.5,8,111,54.66,51.5714285714286,5.46666666666667,7,0.985119047619047,42.8571428571429
NyarmaYik,B,2,NyarmaYikB2,mother,11/17/1999,5/24/2000,7/4/2000,310,67,145,14,NA,8,7.5,7,105,69.83,61.3636363636364,7.16666666666667,8,1.05046296296296,50
NyarmaYik,B,3,NyarmaYikB3,mother,11/17/1999,7/4/2000,8/16/2000,315,68,110,11,NA,8,7.5,7,105,67.82,54.875,6.23529411764706,6,0.987847222222222,45.4545454545455
NyarmaYik,B,4,NyarmaYikB4,mother,11/17/1999,5/31/2000,7/11/2000,300,67,195,15,NA,7,7,8,115,56.97,62,6.61538461538461,6,1.00231481481481,33.3333333333333
NyarmaYik,C,1,NyarmaYikC1,mother,11/17/1999,7/5/2000,8/22/2000,290,58,115,9,NA,3,4.7,6,81,53.87,46.4705882352941,5.16666666666667,4,0.965210932857992,33.3333333333333
NyarmaYik,C,2,NyarmaYikC2,mother,11/17/1999,8/27/2000,10/10/2000,280,65,50,10,NA,6,4,5,65,56,42.96,4.72,5,0.978009259259259,40
NyarmaYik,C,3,NyarmaYikC3,mother,11/17/1999,7/8/2000,8/22/2000,285,66,95,8,NA,4,5.2,7,100,48.44,48.5,5.26315789473684,5,0.972993827160494,50
NyarmaYik,C,4,NyarmaYikC4,mother,11/17/1999,7/4/2000,8/17/2000,305,69,130,10,NA,5,4.6,7,97,45.23,46.2222222222222,4.77777777777778,5,0.966844919786096,40
NyarmaYik,D,1,NyarmaYikD1,mother,11/17/1999,7/25/2000,9/8/2000,300,67,120,8,NA,3,5,7,91,50.89,46.1052631578947,5.15789473684211,4,0.939351851851852,37.5
NyarmaYik,D,2,NyarmaYikD2,mother,11/17/1999,7/31/2000,9/13/2000,325,65,140,9,NA,4,4.3,6,81,50.75,45.0476190476191,4.90476190476191,4,0.962222222222222,37.5
NyarmaYik,D,3,NyarmaYikD3,mother,11/17/1999,6/24/2000,8/8/2000,300,62,125,10,NA,6,4.8,7,103,44.26,43.875,5.125,4,1.00227272727273,30
NyarmaYik,D,4,NyarmaYikD4,mother,11/17/1999,7/31/2000,9/13/2000,320,63,80,9,NA,4,4.5,7,100,43,43.0909090909091,5.09090909090909,5,1.01441798941799,44.4444444444444
NyarmaYik,E,1,NyarmaYikE1,mother,11/17/1999,6/27/2000,8/8/2000,310,69,125,11,NA,9,7,7,90,64.22,53.4736842105263,6.05263157894737,6,1.08703703703704,45.4545454545455
NyarmaYik,E,2,NyarmaYikE2,mother,11/17/1999,8/28/2000,10/10/2000,300,67,40,10,NA,6,5,6,88,55.92,38.05,4.85,6,1.06535087719298,50
NyarmaYik,E,3,NyarmaYikE3,mother,11/17/1999,6/13/2000,7/20/2000,305,67,125,15,NA,8,6,8,102,56.48,52.1428571428571,5.92857142857143,6,1.01329365079365,33.3333333333333
NyarmaYik,E,4,NyarmaYikE4,mother,11/17/1999,7/8/2000,8/22/2000,320,62,125,10,NA,6,5.6,7,90,59.73,51.9,6.15,5,1.07708333333333,40
FrenchSombre,A,1,FrenchSombreA1,mother,11/17/1999,8/8/2000,11/7/2000,350,69,180,8,NA,0,15,6,83,162.65,62.0909090909091,6.59090909090909,6,1.0271164021164,62.5
FrenchSombre,A,2,FrenchSombreA2,mother,11/17/1999,7/31/2000,10/26/2000,335,69,195,9,NA,0,15,7,74,172.7,65.7619047619048,7,6,1.04305555555556,55.5555555555556
FrenchSombre,A,3,FrenchSombreA3,mother,11/17/1999,7/7/2000,9/22/2000,350,69,215,8,NA,0,13,6,76,153.15,72.4,7.55,7,1.15497076023392,75
FrenchSombre,A,4,FrenchSombreA4,mother,11/17/1999,7/11/2000,9/25/2000,365,72,205,10,NA,0,14,7,93,144.94,72.5,7.55,8,1.12105263157895,70
FrenchSombre,B,1,FrenchSombreB1,mother,11/17/1999,7/13/2000,9/25/2000,340,68,175,9,NA,0,13,7,84,141.1,64.9523809523809,7.04761904761905,7,1.13,66.6666666666667
FrenchSombre,B,2,FrenchSombreB2,mother,11/17/1999,7/3/2000,9/19/2000,330,65,220,8,NA,0,13,7,84,145.95,67.7222222222222,6.5,7,1.06421568627451,75
FrenchSombre,B,3,FrenchSombreB3,mother,11/17/1999,7/3/2000,9/19/2000,340,68,230,9,NA,0,13,7,96,127.7,69.6842105263158,6.84210526315789,7,1.06820987654321,66.6666666666667
FrenchSombre,B,4,FrenchSombreB4,mother,11/17/1999,6/26/2000,9/13/2000,365,77,250,11,NA,NA,18.5,7,101,160.52,76.9444444444444,7.88888888888889,9,1.1202614379085,72.7272727272727
FrenchSombre,C,1,FrenchSombreC1,mother,11/17/1999,6/30/2000,9/15/2000,360,75,215,9,NA,0,17.5,7,100,153.6,74.9444444444444,7.38888888888889,6,1.20098039215686,55.5555555555556
FrenchSombre,C,2,FrenchSombreC2,mother,11/17/1999,6/26/2000,9/14/2000,350,78,230,10,NA,0,18.5,8,111,149.1,78.1666666666667,7.72222222222222,7,1.14803921568627,60
FrenchSombre,C,3,FrenchSombreC3,mother,11/17/1999,6/27/2000,9/15/2000,375,77,230,10,NA,0,16,7,96,139.79,77.2777777777778,7.66666666666667,8,1.14705882352941,70
FrenchSombre,C,4,FrenchSombreC4,mother,11/17/1999,6/21/2000,9/14/2000,370,73,240,9,NA,0,18,7,99,164.71,79.0588235294118,8,7,1.11197916666667,66.6666666666667
FrenchSombre,D,1,FrenchSombreD1,mother,11/17/1999,7/18/2000,10/10/2000,360,71,250,10,NA,0,15,7,98,136.63,69.9,6.7,9,1.06271929824561,80
FrenchSombre,D,2,FrenchSombreD2,mother,11/17/1999,7/21/2000,9/25/2000,380,79,275,10,NA,0,16.5,7,100,151.2,72.0952380952381,7.42857142857143,6,1.13416666666667,50
FrenchSombre,D,3,FrenchSombreD3,mother,11/17/1999,7/10/2000,10/14/2000,370,73,265,10,NA,0,15.5,7,97,128.06,68.1739130434783,7.30434782608696,8,1.15795454545455,70
FrenchSombre,D,4,FrenchSombreD4,mother,11/17/1999,7/17/2000,10/9/2000,355,69,225,9,NA,0,15,7,92,146.08,64.2857142857143,6.61904761904762,8,1.07416666666667,77.7777777777778
FrenchSombre,E,1,FrenchSombreE1,mother,11/17/1999,7/12/2000,10/2/2000,360,75,235,9,NA,0,16,8,104,140.67,69.05,7.05,8,1.09473684210526,77.7777777777778
FrenchSombre,E,2,FrenchSombreE2,mother,11/17/1999,7/5/2000,9/20/2000,385,75,255,10,NA,0,18,7,107,141.4,73.8947368421053,7.15789473684211,8,1.09907407407407,70
FrenchSombre,E,3,FrenchSombreE3,mother,11/17/1999,7/5/2000,9/20/2000,385,75,240,10,NA,0,18,7,100,156.7,77.2105263157895,7.42105263157895,8,1.09922839506173,70
FrenchSombre,E,4,FrenchSombreE4,mother,11/17/1999,7/30/2000,10/12/2000,370,68,160,10,NA,0,13.5,7,89,136.4,66.3636363636364,6.90909090909091,6,1.09206349206349,62.5
BurroCemsa,A,1,BurroCemsaA1,ratoon,NA,NA,NA,354,78,249,12,355,5,29,10,143,189.5,NA,8,2,NA,58.3333333333333
BurroCemsa,A,2,BurroCemsaA2,ratoon,NA,NA,NA,320,69,190,10,230,5,16,6,74,209.4,NA,9,3,NA,72.7272727272727
BurroCemsa,A,3,BurroCemsaA3,ratoon,NA,NA,NA,337,71,275,13,380,6,22,8,114,177.2,NA,11,2,NA,71.4285714285714
BurroCemsa,A,4,BurroCemsaA4,ratoon,NA,NA,NA,340,76,133,11,250,6,23,7,98,224.5,NA,8,3,NA,58.3333333333333
BurroCemsa,B,1,BurroCemsaB1,ratoon,NA,NA,NA,372,78,180,13,290,6,26,7,96,245.8,NA,10,1,NA,69.2307692307692
BurroCemsa,B,2,BurroCemsaB2,ratoon,NA,NA,NA,350,75,200,12,310,6,20,6,81,234.5,NA,10,4,NA,75
BurroCemsa,B,3,BurroCemsaB3,ratoon,NA,NA,NA,360,NA,260,12,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,61.5384615384615
BurroCemsa,B,4,BurroCemsaB4,ratoon,NA,NA,NA,330,75,100,12,205,5,26.5,7,88,271.6,NA,9,1,NA,66.6666666666667
BurroCemsa,C,1,BurroCemsaC1,ratoon,NA,NA,NA,367,74,220,13,310,7,26,10,138,203.6,NA,11,3,NA,66.6666666666667
BurroCemsa,C,2,BurroCemsaC2,ratoon,NA,NA,NA,360,80,245,13,305,7,30,10,138,203.6,NA,10,2,NA,69.2307692307692
BurroCemsa,C,3,BurroCemsaC3,ratoon,NA,NA,NA,353,81,210,13,390,5,31,9,136,211.7,NA,11,2,NA,76.9230769230769
BurroCemsa,C,4,BurroCemsaC4,ratoon,NA,NA,NA,362,86,230,14,400,6,35,10,147,224.5,NA,11,2,NA,66.6666666666667
BurroCemsa,D,1,BurroCemsaD1,ratoon,NA,NA,NA,380,84,285,13,395,5,37.5,10,146,236.3,NA,10,2,NA,69.2307692307692
BurroCemsa,D,2,BurroCemsaD2,ratoon,NA,NA,NA,340,75,225,15,350,5,29,9,112,242.8,NA,12,1,NA,73.3333333333333
BurroCemsa,D,3,BurroCemsaD3,ratoon,NA,NA,NA,335,72,112,12,204,8,18,6,71,223,NA,10,3,NA,69.2307692307692
BurroCemsa,D,4,BurroCemsaD4,ratoon,NA,NA,NA,402,83,85,14,128,7,30,11,144,188.3,NA,12,5,NA,73.3333333333333
BurroCemsa,E,1,BurroCemsaE1,ratoon,NA,NA,NA,357,87,150,12,248,6,22,8,112,180,NA,8,4,NA,58.3333333333333
BurroCemsa,E,2,BurroCemsaE2,ratoon,NA,NA,NA,382,82,260,12,385,5,30,7,104,269.2,NA,11,2,NA,76.9230769230769
BurroCemsa,E,3,BurroCemsaE3,ratoon,NA,NA,NA,350,80,205,11,335,7,24.5,7,95,245.2,NA,9,4,NA,61.5384615384615
BurroCemsa,E,4,BurroCemsaE4,ratoon,NA,NA,NA,340,77,217,12,341,6,23,6,84,244.3,NA,9,4,NA,66.6666666666667
FHIA18,A,1,FHIA18A1,ratoon,NA,NA,NA,322,98,17,16,220,8,33,10,163,190.1,NA,14,NA,NA,100
FHIA18,A,2,FHIA18A2,ratoon,NA,NA,NA,290,87,195,15,270,9,24,10,144,149.3,NA,NA,NA,NA,100
FHIA18,A,3,FHIA18A3,ratoon,NA,NA,NA,345,104,170,16,260,9,28.7,10,171,153.5,NA,16,NA,NA,93.75
FHIA18,A,4,FHIA18A4,ratoon,NA,NA,NA,348,105,202,17,291,10,38,11,183,188,NA,17,NA,NA,100
FHIA18,B,1,FHIA18B1,ratoon,NA,NA,NA,310,88,202,17,305,10,25,10,157,144.5,NA,NA,NA,NA,100
FHIA18,B,2,FHIA18B2,ratoon,NA,NA,NA,300,87,190,13,290,7,20.5,10,156,117.9,NA,NA,NA,NA,100
FHIA18,B,3,FHIA18B3,ratoon,NA,NA,NA,320,97,205,14,295,7,33,11,178,168.5,NA,NA,NA,NA,100
FHIA18,B,4,FHIA18B4,ratoon,NA,NA,NA,350,102,210,18,330,9,33,11,194,155.6,NA,14,NA,NA,86.6666666666667
FHIA18,C,1,FHIA18C1,ratoon,NA,NA,NA,320,96,145,15,170,9,28.5,11,176,144.9,NA,NA,NA,NA,100
FHIA18,C,2,FHIA18C2,ratoon,NA,NA,NA,315,96,168,15,240,8,30,10,175,154.3,NA,14,NA,NA,100
FHIA18,C,3,FHIA18C3,ratoon,NA,NA,NA,340,79,165,15,340,7,18,7,102,161.7,NA,13,NA,NA,92.3076923076923
FHIA18,C,4,FHIA18C4,ratoon,NA,NA,NA,335,95,225,16,280,8,30,11,177,151.4,NA,14,NA,NA,92.8571428571429
FHIA18,D,1,FHIA18D1,ratoon,NA,NA,NA,357,106,185,15,275,9,30,10,176,157.4,NA,16,NA,NA,93.75
FHIA18,D,2,FHIA18D2,ratoon,NA,NA,NA,369,100,210,14,315,7,35,11,185,172.9,NA,15,NA,NA,82.3529411764706
FHIA18,D,3,FHIA18D3,ratoon,NA,NA,NA,372,104,110,15,180,10,34,10,180,172.2,NA,16,NA,NA,93.75
FHIA18,D,4,FHIA18D4,ratoon,NA,NA,NA,362,101,210,13,300,10,30,10,161,167.7,NA,15,NA,NA,87.5
FHIA18,E,1,FHIA18E1,ratoon,NA,NA,NA,315,82,190,15,295,6,18,9,134,113.4,NA,14,5,NA,86.6666666666667
FHIA18,E,2,FHIA18E2,ratoon,NA,NA,NA,325,102,180,14,265,7,31,11,188,144.6,NA,15,NA,NA,93.3333333333333
FHIA18,E,3,FHIA18E3,ratoon,NA,NA,NA,325,100,185,14,270,8,29,10,177,146.9,NA,NA,NA,NA,100
FHIA18,E,4,FHIA18E4,ratoon,NA,NA,NA,320,97,170,14,260,6,29,10,168,155.9,NA,17,NA,NA,100
PV42320,A,1,PV42320A1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PV42320,A,2,PV42320A2,ratoon,NA,NA,NA,420,88,180,14,365,9,26,8,127,181.1,NA,13,NA,NA,85.7142857142857
PV42320,A,3,PV42320A3,ratoon,NA,NA,NA,410,85,190,15,325,9,31,8,121,231.4,NA,14,6,NA,92.8571428571429
PV42320,A,4,PV42320A4,ratoon,NA,NA,NA,450,NA,150,15,330,7,32,8,129,218.6,NA,14,NA,NA,92.8571428571429
PV42320,B,1,PV42320B1,ratoon,NA,NA,NA,402,93,240,13,405,4,24,8,127,171.6,NA,12,NA,NA,110
PV42320,B,2,PV42320B2,ratoon,NA,NA,NA,340,76,135,13,300,7,20,7,94,196.8,NA,12,NA,NA,100
PV42320,B,3,PV42320B3,ratoon,NA,NA,NA,365,83,215,14,380,8,24,8,120,175.8,NA,NA,NA,NA,100
PV42320,B,4,PV42320B4,ratoon,NA,NA,NA,383,89,180,14,340,5,29,9,132,204.5,NA,12,NA,NA,91.6666666666667
PV42320,C,1,PV42320C1,ratoon,NA,NA,NA,412,91,203,16,375,6,31,8,130,215,NA,15,NA,NA,100
PV42320,C,2,PV42320C2,ratoon,NA,NA,NA,412,89,195,13,400,7,28,7,109,229.4,NA,NA,NA,NA,100
PV42320,C,3,PV42320C3,ratoon,NA,NA,NA,480,NA,285,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
PV42320,C,4,PV42320C4,ratoon,NA,NA,NA,408,92,215,14,380,6,34,8,130,234.6,NA,14,NA,NA,100
PV42320,D,1,PV42320D1,ratoon,NA,NA,NA,427,84,150,15,339,8,25,8,126,181.9,NA,13,NA,NA,75
PV42320,D,2,PV42320D2,ratoon,NA,NA,NA,435,89,205,16,380,8,26,7,108,219.4,NA,14,NA,NA,76.4705882352941
PV42320,D,3,PV42320D3,ratoon,NA,NA,NA,455,103,215,12,390,7,30,8,137,188.3,NA,12,NA,NA,78.5714285714286
PV42320,D,4,PV42320D4,ratoon,NA,NA,NA,405,86,220,14,350,7,25,8,122,182,NA,15,NA,NA,82.3529411764706
PV42320,E,1,PV42320E1,ratoon,NA,NA,NA,412,NA,260,14,NA,NA,NA,10,162,NA,NA,NA,NA,NA,100
PV42320,E,2,PV42320E2,ratoon,NA,NA,NA,382,NA,165,12,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,92.3076923076923
PV42320,E,3,PV42320E3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PV42320,E,4,PV42320E4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SH3640,A,1,SH3640A1,ratoon,NA,NA,NA,310,87,135,10,195,4,21,9,123,154.5,NA,8,1,NA,63.6363636363636
SH3640,A,2,SH3640A2,ratoon,NA,NA,NA,325,95,112,12,190,4,26,10,136,179,NA,8,1,NA,58.3333333333333
SH3640,A,3,SH3640A3,ratoon,NA,NA,NA,315,95,135,10,220,3,28,9,133,195.4,NA,7,1,NA,54.5454545454545
SH3640,A,4,SH3640A4,ratoon,NA,NA,NA,300,88,35,11,75,2,NA,NA,NA,NA,NA,6,1,NA,45.4545454545455
SH3640,B,1,SH3640B1,ratoon,NA,NA,NA,275,83,50,9,63,3,23,8,111,191.2,NA,6,1,NA,50
SH3640,B,2,SH3640B2,ratoon,NA,NA,NA,300,96,125,10,90,4,23,9,124,169.4,NA,7,1,NA,54.5454545454545
SH3640,B,3,SH3640B3,ratoon,NA,NA,NA,280,83,125,10,185,4,17.5,8,106,154.7,NA,7,1,NA,54.5454545454545
SH3640,B,4,SH3640B4,ratoon,NA,NA,NA,310,101,115,11,160,5,25,9,128,175.7,NA,8,2,NA,58.3333333333333
SH3640,C,1,SH3640C1,ratoon,NA,NA,NA,330,103,155,10,210,4,29,10,144,181.9,NA,6,1,NA,41.6666666666667
SH3640,C,2,SH3640C2,ratoon,NA,NA,NA,320,102,125,11,212,2,32,10,147,192.5,NA,7,1,NA,46.1538461538462
SH3640,C,3,SH3640C3,ratoon,NA,NA,NA,305,NA,150,9,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,50
SH3640,C,4,SH3640C4,ratoon,NA,NA,NA,330,102,135,11,245,2,31.6,9,141,201.4,NA,7,1,NA,50
SH3640,D,1,SH3640D1,ratoon,NA,NA,NA,305,80,115,10,165,4,21.5,8,108,183.3,NA,7,1,NA,50
SH3640,D,2,SH3640D2,ratoon,NA,NA,NA,312,94,160,11,225,4,28,10,145,177.9,NA,7,1,NA,50
SH3640,D,3,SH3640D3,ratoon,NA,NA,NA,305,90,180,10,245,5,26,9,138,172.5,NA,7,1,NA,54.5454545454545
SH3640,D,4,SH3640D4,ratoon,NA,NA,NA,330,100,120,10,205,4,35,9,136,236,NA,8,1,NA,58.3333333333333
SH3640,E,1,SH3640E1,ratoon,NA,NA,NA,320,96,130,9,240,2,25,10,134,175.3,NA,7,1,NA,54.5454545454545
SH3640,E,2,SH3640E2,ratoon,NA,NA,NA,320,97,145,NA,203,3,29,9,132,200.7,NA,6,1,NA,41.6666666666667
SH3640,E,3,SH3640E3,ratoon,NA,NA,NA,300,94,160,10,236,3,25,9,142,161.8,NA,7,1,NA,54.5454545454545
SH3640,E,4,SH3640E4,ratoon,NA,NA,NA,300,90,150,9,220,3,26,10,132,183.3,NA,7,1,NA,54.5454545454545
TMBx52951,A,1,TMBx52951A1,ratoon,NA,NA,NA,365,88,215,10,300,4,27,8,120,243,NA,10,2,NA,81.8181818181818
TMBx52951,A,2,TMBx52951A2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMBx52951,A,3,TMBx52951A3,ratoon,NA,NA,NA,365,NA,170,10,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,80
TMBx52951,A,4,TMBx52951A4,ratoon,NA,NA,NA,345,83,135,11,240,4,27,8,114,221,NA,10,2,NA,81.8181818181818
TMBx52951,B,1,TMBx52951B1,ratoon,NA,NA,NA,332,81,110,10,205,5,23,8,113,189.3,NA,9,3,NA,80
TMBx52951,B,2,TMBx52951B2,ratoon,NA,NA,NA,345,82,155,10,235,6,25,8,126,182.6,NA,10,4,NA,81.8181818181818
TMBx52951,B,3,TMBx52951B3,ratoon,NA,NA,NA,350,NA,165,11,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,81.8181818181818
TMBx52951,B,4,TMBx52951B4,ratoon,NA,NA,NA,325,NA,100,10,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,90
TMBx52951,C,1,TMBx52951C1,ratoon,NA,NA,NA,358,85,200,10,311,3,30,8,120,231.6,NA,9,2,NA,72.7272727272727
TMBx52951,C,2,TMBx52951C2,ratoon,NA,NA,NA,360,NA,145,10,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,81.8181818181818
TMBx52951,C,3,TMBx52951C3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMBx52951,C,4,TMBx52951C4,ratoon,NA,NA,NA,370,83,150,10,260,4,29,8,109,254.1,NA,10,3,NA,81.8181818181818
TMBx52951,D,1,TMBx52951D1,ratoon,NA,NA,NA,362,89,10,10,244,8,29,9,125,222.4,NA,9,1,NA,80
TMBx52951,D,2,TMBx52951D2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMBx52951,D,3,TMBx52951D3,ratoon,NA,NA,NA,357,89,180,10,270,5,24,8,115,194,NA,10,3,NA,90
TMBx52951,D,4,TMBx52951D4,ratoon,NA,NA,NA,355,86,NA,9,263,4,24,7,102,220.3,NA,9,1,NA,80
TMBx52951,E,1,TMBx52951E1,ratoon,NA,NA,NA,350,89,195,10,275,2,29,8,114,233.3,NA,9,1,NA,66.6666666666667
TMBx52951,E,2,TMBx52951E2,ratoon,NA,NA,NA,340,82,145,10,250,4,25,8,117,200.5,NA,9,2,NA,72.7272727272727
TMBx52951,E,3,TMBx52951E3,ratoon,NA,NA,NA,356,85,180,9,275,5,26,8,118,203.3,NA,8,4,NA,70
TMBx52951,E,4,TMBx52951E4,ratoon,NA,NA,NA,348,83,210,10,285,3,28,9,130,196.9,NA,10,2,NA,81.8181818181818
TMBx1378,A,1,TMBx1378A1,ratoon,NA,NA,NA,385,117,335,14,445,7,33,13,226,126.5,NA,NA,NA,NA,100
TMBx1378,A,2,TMBx1378A2,ratoon,NA,NA,NA,420,NA,370,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,A,3,TMBx1378A3,ratoon,NA,NA,NA,382,102,340,15,426,9,28,12,204,123.5,NA,NA,NA,NA,100
TMBx1378,A,4,TMBx1378A4,ratoon,NA,NA,NA,367,95,290,13,400,9,24.5,12,216,102.3,NA,NA,NA,NA,100
TMBx1378,B,1,TMBx1378B1,ratoon,NA,NA,NA,410,NA,390,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,B,2,TMBx1378B2,ratoon,NA,NA,NA,400,NA,335,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,B,3,TMBx1378B3,ratoon,NA,NA,NA,415,NA,400,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,B,4,TMBx1378B4,ratoon,NA,NA,NA,390,NA,370,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,C,1,TMBx1378C1,ratoon,NA,NA,NA,337,NA,155,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,C,2,TMBx1378C2,ratoon,NA,NA,NA,365,NA,405,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,C,3,TMBx1378C3,ratoon,NA,NA,NA,410,NA,370,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,C,4,TMBx1378C4,ratoon,NA,NA,NA,340,88,210,13,350,9,21,8,108,183.3,NA,NA,NA,NA,100
TMBx1378,D,1,TMBx1378D1,ratoon,NA,NA,NA,370,NA,370,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,D,2,TMBx1378D2,ratoon,NA,NA,NA,410,NA,405,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,D,3,TMBx1378D3,ratoon,NA,NA,NA,390,NA,290,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,D,4,TMBx1378D4,ratoon,NA,NA,NA,395,NA,130,10,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,80
TMBx1378,E,1,TMBx1378E1,ratoon,NA,NA,NA,392,108,260,11,440,8,25.5,12,225,97.7,NA,NA,NA,NA,100
TMBx1378,E,2,TMBx1378E2,ratoon,NA,NA,NA,380,103,345,14,450,13,29,11,205,NA,NA,NA,NA,NA,100
TMBx1378,E,3,TMBx1378E3,ratoon,NA,NA,NA,395,NA,345,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100
TMBx1378,E,4,TMBx1378E4,ratoon,NA,NA,NA,375,106,320,11,415,8,32.5,12,200,140.5,NA,NA,NA,NA,100
GCTCV215,A,1,GCTCV215A1,ratoon,NA,NA,NA,230,NA,106,10,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,63.6363636363636
GCTCV215,A,2,GCTCV215A2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
